Sale_ID,Date,Store_ID,Product_ID,Category,Region,Inventory_Level,Units_Sold,Units_Ordered,Price,Discount,Weather_Condition,Promotion,Competitor_Pricing,Seasonality,Epidemic,Source
16039,2022-03-22,S001,P0020,Furniture,North,625,38,0,83.97,20,Rainy,1,99.91,Spring,0.0,demand_forecasting_dataset
16040,2022-03-22,S001,P0020,Electronics,North,281,240,127,66.06,20,Sunny,0,66.69,Winter,,retail_store_inventory
16041,2022-03-22,S002,P0001,Groceries,South,368,287,695,96.38,25,Cloudy,1,93.33,Spring,0.0,demand_forecasting_dataset
16042,2022-03-22,S002,P0001,Toys,East,101,43,153,44.99,5,Cloudy,1,41.58,Autumn,,retail_store_inventory
16043,2022-03-22,S002,P0002,Toys,South,308,57,0,32.37,0,Cloudy,0,31.24,Spring,0.0,demand_forecasting_dataset
16044,2022-03-22,S002,P0002,Furniture,West,117,24,108,50.3,10,Sunny,1,46.36,Summer,,retail_store_inventory
16045,2022-03-22,S002,P0003,Groceries,South,408,80,0,72.06,5,Cloudy,0,78.46,Spring,0.0,demand_forecasting_dataset
16046,2022-03-22,S002,P0003,Clothing,South,378,59,38,26.69,0,Snowy,0,26.92,Spring,,retail_store_inventory
16047,2022-03-22,S002,P0004,Groceries,South,725,171,0,39.38,25,Cloudy,1,33.64,Spring,0.0,demand_forecasting_dataset
16048,2022-03-22,S002,P0004,Electronics,East,241,171,25,50.97,15,Snowy,0,50.38,Summer,,retail_store_inventory
16049,2022-03-22,S002,P0005,Electronics,South,620,61,0,90.12,0,Cloudy,0,84.62,Spring,0.0,demand_forecasting_dataset
16050,2022-03-22,S002,P0005,Toys,North,452,0,127,54.71,15,Sunny,0,55.0,Winter,,retail_store_inventory
16051,2022-03-22,S002,P0006,Clothing,South,76,71,59,61.54,0,Cloudy,0,61.51,Spring,0.0,demand_forecasting_dataset
16052,2022-03-22,S002,P0006,Groceries,West,205,101,152,44.34,0,Sunny,1,48.12,Summer,,retail_store_inventory
16053,2022-03-22,S002,P0007,Toys,South,289,87,0,28.17,0,Cloudy,0,27.81,Spring,0.0,demand_forecasting_dataset
16054,2022-03-22,S002,P0007,Toys,East,87,14,145,72.3,20,Rainy,0,69.77,Summer,,retail_store_inventory
16055,2022-03-22,S002,P0008,Groceries,South,106,106,106,26.32,0,Cloudy,0,31.26,Spring,0.0,demand_forecasting_dataset
16056,2022-03-22,S002,P0008,Furniture,South,451,164,124,55.34,20,Sunny,0,50.57,Summer,,retail_store_inventory
16057,2022-03-22,S002,P0009,Groceries,South,169,60,0,48.13,10,Cloudy,0,51.8,Spring,0.0,demand_forecasting_dataset
16058,2022-03-22,S002,P0009,Groceries,West,63,5,178,53.06,5,Sunny,0,56.76,Summer,,retail_store_inventory
16059,2022-03-22,S002,P0010,Groceries,South,211,66,0,76.67,5,Cloudy,0,87.48,Spring,0.0,demand_forecasting_dataset
16060,2022-03-22,S002,P0010,Groceries,North,197,61,114,56.09,0,Snowy,1,51.93,Summer,,retail_store_inventory
16061,2022-03-22,S002,P0011,Groceries,South,356,138,368,101.74,5,Cloudy,0,88.52,Spring,0.0,demand_forecasting_dataset
16062,2022-03-22,S002,P0011,Furniture,East,123,35,60,96.43,20,Snowy,0,100.53,Autumn,,retail_store_inventory
16063,2022-03-22,S002,P0012,Electronics,South,846,99,0,68.9,5,Cloudy,0,65.75,Spring,0.0,demand_forecasting_dataset
16064,2022-03-22,S002,P0012,Electronics,West,387,8,83,79.55,10,Cloudy,1,75.16,Autumn,,retail_store_inventory
16065,2022-03-22,S002,P0013,Groceries,South,938,128,0,23.22,10,Cloudy,0,26.92,Spring,0.0,demand_forecasting_dataset
16066,2022-03-22,S002,P0013,Electronics,South,115,29,130,70.95,20,Rainy,0,72.63,Winter,,retail_store_inventory
16067,2022-03-22,S002,P0014,Electronics,South,954,188,0,129.98,15,Cloudy,1,137.69,Spring,0.0,demand_forecasting_dataset
16068,2022-03-22,S002,P0014,Electronics,East,111,74,48,73.17,0,Sunny,0,69.54,Spring,,retail_store_inventory
16069,2022-03-22,S002,P0015,Clothing,South,764,80,0,67.31,10,Cloudy,1,76.09,Spring,0.0,demand_forecasting_dataset
16070,2022-03-22,S002,P0015,Furniture,South,68,46,174,23.85,20,Sunny,0,21.8,Spring,,retail_store_inventory
16071,2022-03-22,S002,P0016,Clothing,South,122,65,0,85.05,5,Cloudy,0,97.92,Spring,0.0,demand_forecasting_dataset
16072,2022-03-22,S002,P0016,Furniture,East,460,119,21,59.34,20,Rainy,0,60.75,Autumn,,retail_store_inventory
16073,2022-03-22,S002,P0017,Toys,South,421,115,0,24.4,5,Cloudy,0,25.92,Spring,0.0,demand_forecasting_dataset
16074,2022-03-22,S002,P0017,Furniture,North,362,94,118,14.23,15,Sunny,1,15.32,Autumn,,retail_store_inventory
16075,2022-03-22,S002,P0018,Clothing,South,115,58,74,24.97,10,Cloudy,1,23.09,Spring,0.0,demand_forecasting_dataset
16076,2022-03-22,S002,P0018,Furniture,South,381,123,179,24.27,5,Snowy,0,27.19,Summer,,retail_store_inventory
16077,2022-03-22,S002,P0019,Clothing,South,734,120,0,80.83,10,Cloudy,0,92.36,Spring,0.0,demand_forecasting_dataset
16078,2022-03-22,S002,P0019,Groceries,East,479,384,94,33.28,10,Snowy,0,37.58,Summer,,retail_store_inventory
16079,2022-03-22,S002,P0020,Furniture,South,204,75,393,131.01,15,Cloudy,1,130.59,Spring,0.0,demand_forecasting_dataset
16080,2022-03-22,S002,P0020,Toys,East,132,94,183,61.14,10,Rainy,1,64.36,Autumn,,retail_store_inventory
16081,2022-03-22,S003,P0001,Toys,East,407,149,0,15.09,25,Rainy,1,18.13,Spring,0.0,demand_forecasting_dataset
16082,2022-03-22,S003,P0001,Furniture,West,208,54,90,67.82,0,Rainy,1,64.47,Spring,,retail_store_inventory
16083,2022-03-22,S003,P0002,Groceries,East,336,76,0,57.71,5,Rainy,0,62.26,Spring,0.0,demand_forecasting_dataset
16084,2022-03-22,S003,P0002,Clothing,North,199,48,197,76.26,15,Sunny,0,72.84,Spring,,retail_store_inventory
16085,2022-03-22,S003,P0003,Electronics,East,281,79,0,93.52,0,Rainy,0,110.96,Spring,0.0,demand_forecasting_dataset
16086,2022-03-22,S003,P0003,Electronics,North,302,183,26,32.21,0,Rainy,1,32.61,Winter,,retail_store_inventory
16087,2022-03-22,S003,P0004,Groceries,East,596,118,0,22.45,20,Rainy,1,21.42,Spring,0.0,demand_forecasting_dataset
16088,2022-03-22,S003,P0004,Furniture,North,238,137,160,39.15,10,Snowy,1,36.97,Spring,,retail_store_inventory
16089,2022-03-22,S003,P0005,Toys,East,629,58,0,17.91,10,Rainy,0,19.64,Spring,0.0,demand_forecasting_dataset
16090,2022-03-22,S003,P0005,Toys,South,233,88,46,15.12,20,Rainy,1,12.78,Winter,,retail_store_inventory
16091,2022-03-22,S003,P0006,Toys,East,138,64,0,33.79,5,Rainy,0,33.26,Spring,0.0,demand_forecasting_dataset
16092,2022-03-22,S003,P0006,Furniture,West,266,187,71,13.41,0,Rainy,1,9.27,Autumn,,retail_store_inventory
16093,2022-03-22,S003,P0007,Groceries,East,819,47,0,14.28,5,Rainy,0,15.33,Spring,0.0,demand_forecasting_dataset
16094,2022-03-22,S003,P0007,Groceries,South,373,231,20,43.25,20,Cloudy,1,43.03,Winter,,retail_store_inventory
16095,2022-03-22,S003,P0008,Clothing,East,452,85,0,127.03,0,Rainy,0,116.41,Spring,0.0,demand_forecasting_dataset
16096,2022-03-22,S003,P0008,Groceries,South,105,38,181,65.97,10,Cloudy,1,60.97,Winter,,retail_store_inventory
16097,2022-03-22,S003,P0009,Groceries,East,157,69,0,49.12,10,Rainy,0,54.66,Spring,0.0,demand_forecasting_dataset
16098,2022-03-22,S003,P0009,Clothing,East,211,157,91,77.47,10,Snowy,0,81.99,Winter,,retail_store_inventory
16099,2022-03-22,S003,P0010,Groceries,East,159,156,144,39.42,10,Rainy,0,41.82,Spring,0.0,demand_forecasting_dataset
16100,2022-03-22,S003,P0010,Electronics,North,189,168,66,94.55,20,Sunny,1,93.63,Autumn,,retail_store_inventory
16101,2022-03-22,S003,P0011,Electronics,East,322,68,0,118.64,0,Rainy,0,133.33,Spring,0.0,demand_forecasting_dataset
16102,2022-03-22,S003,P0011,Electronics,East,246,130,152,63.62,0,Sunny,0,65.74,Summer,,retail_store_inventory
16103,2022-03-22,S003,P0012,Furniture,East,196,53,0,95.54,0,Rainy,0,93.36,Spring,0.0,demand_forecasting_dataset
16104,2022-03-22,S003,P0012,Furniture,South,310,39,73,26.86,15,Cloudy,0,27.06,Spring,,retail_store_inventory
16105,2022-03-22,S003,P0013,Groceries,East,339,60,0,73.13,5,Rainy,0,68.5,Spring,0.0,demand_forecasting_dataset
16106,2022-03-22,S003,P0013,Furniture,West,178,168,96,71.61,10,Sunny,1,70.14,Spring,,retail_store_inventory
16107,2022-03-22,S003,P0014,Groceries,East,277,126,0,98.24,15,Rainy,1,111.24,Spring,0.0,demand_forecasting_dataset
16108,2022-03-22,S003,P0014,Furniture,East,141,122,165,82.99,0,Cloudy,1,84.17,Winter,,retail_store_inventory
16109,2022-03-22,S003,P0015,Groceries,East,470,67,0,85.72,15,Rainy,1,99.51,Spring,0.0,demand_forecasting_dataset
16110,2022-03-22,S003,P0015,Furniture,South,116,25,100,95.88,20,Sunny,1,100.37,Spring,,retail_store_inventory
16111,2022-03-22,S003,P0016,Electronics,East,365,54,0,89.23,10,Rainy,0,84.24,Spring,0.0,demand_forecasting_dataset
16112,2022-03-22,S003,P0016,Clothing,West,359,266,165,23.24,10,Snowy,1,19.1,Winter,,retail_store_inventory
16113,2022-03-22,S003,P0017,Furniture,East,466,51,0,101.72,10,Rainy,0,120.33,Spring,0.0,demand_forecasting_dataset
16114,2022-03-22,S003,P0017,Furniture,South,233,141,59,54.84,15,Rainy,1,58.61,Winter,,retail_store_inventory
16115,2022-03-22,S003,P0018,Furniture,East,434,100,360,129.47,15,Rainy,1,146.82,Spring,0.0,demand_forecasting_dataset
16116,2022-03-22,S003,P0018,Electronics,West,69,62,130,48.87,0,Rainy,0,47.34,Spring,,retail_store_inventory
16117,2022-03-22,S003,P0019,Groceries,East,262,95,0,53.64,5,Rainy,0,46.07,Spring,0.0,demand_forecasting_dataset
16118,2022-03-22,S003,P0019,Furniture,South,150,117,38,63.68,20,Cloudy,0,66.43,Winter,,retail_store_inventory
16119,2022-03-22,S003,P0020,Clothing,East,476,71,0,56.36,25,Rainy,1,61.74,Spring,0.0,demand_forecasting_dataset
16120,2022-03-22,S003,P0020,Clothing,East,203,83,28,34.77,15,Sunny,1,37.67,Autumn,,retail_store_inventory
16121,2022-03-22,S004,P0001,Groceries,West,205,159,0,11.54,15,Rainy,1,10.68,Spring,0.0,demand_forecasting_dataset
16122,2022-03-22,S004,P0001,Clothing,North,376,112,198,83.4,0,Rainy,0,82.08,Summer,,retail_store_inventory
16123,2022-03-22,S004,P0002,Groceries,West,93,93,0,21.75,5,Rainy,0,19.84,Spring,0.0,demand_forecasting_dataset
16124,2022-03-22,S004,P0002,Toys,West,367,276,81,29.63,0,Sunny,1,28.89,Autumn,,retail_store_inventory
16125,2022-03-22,S004,P0003,Furniture,West,111,23,0,115.02,10,Rainy,0,105.19,Spring,0.0,demand_forecasting_dataset
16126,2022-03-22,S004,P0003,Furniture,West,424,277,121,45.37,0,Rainy,1,42.55,Autumn,,retail_store_inventory
16127,2022-03-22,S004,P0004,Groceries,West,347,44,0,33.07,25,Rainy,1,38.25,Spring,0.0,demand_forecasting_dataset
16128,2022-03-22,S004,P0004,Groceries,West,413,211,158,95.8,15,Cloudy,1,98.76,Summer,,retail_store_inventory
16129,2022-03-22,S004,P0005,Clothing,West,139,68,74,63.75,10,Rainy,0,67.65,Spring,0.0,demand_forecasting_dataset
16130,2022-03-22,S004,P0005,Furniture,South,240,174,172,11.99,15,Rainy,0,14.76,Autumn,,retail_store_inventory
16131,2022-03-22,S004,P0006,Groceries,West,472,181,0,43.56,5,Rainy,0,42.26,Spring,0.0,demand_forecasting_dataset
16132,2022-03-22,S004,P0006,Furniture,West,339,335,92,71.42,10,Rainy,0,73.76,Spring,,retail_store_inventory
16133,2022-03-22,S004,P0007,Groceries,West,132,132,0,29.34,10,Rainy,0,35.47,Spring,0.0,demand_forecasting_dataset
16134,2022-03-22,S004,P0007,Furniture,South,169,149,182,93.81,5,Sunny,1,95.57,Summer,,retail_store_inventory
16135,2022-03-22,S004,P0008,Furniture,West,128,76,93,97.21,10,Rainy,0,111.39,Spring,0.0,demand_forecasting_dataset
16136,2022-03-22,S004,P0008,Toys,West,479,361,66,12.67,0,Snowy,0,13.96,Summer,,retail_store_inventory
16137,2022-03-22,S004,P0009,Clothing,West,278,70,0,123.88,0,Rainy,0,134.87,Spring,0.0,demand_forecasting_dataset
16138,2022-03-22,S004,P0009,Groceries,North,463,154,187,62.47,0,Sunny,0,62.42,Spring,,retail_store_inventory
16139,2022-03-22,S004,P0010,Groceries,West,394,78,0,25.06,5,Rainy,0,24.51,Spring,0.0,demand_forecasting_dataset
16140,2022-03-22,S004,P0010,Groceries,East,171,75,108,83.29,0,Cloudy,0,83.35,Winter,,retail_store_inventory
16141,2022-03-22,S004,P0011,Clothing,West,195,54,0,53.57,10,Rainy,0,49.0,Spring,0.0,demand_forecasting_dataset
16142,2022-03-22,S004,P0011,Groceries,West,358,42,160,36.22,15,Sunny,1,39.67,Winter,,retail_store_inventory
16143,2022-03-22,S004,P0012,Electronics,West,80,44,62,102.66,0,Rainy,0,113.29,Spring,0.0,demand_forecasting_dataset
16144,2022-03-22,S004,P0012,Toys,West,58,38,86,87.43,15,Sunny,1,84.97,Winter,,retail_store_inventory
16145,2022-03-22,S004,P0013,Groceries,West,860,141,0,23.51,0,Rainy,0,21.27,Spring,0.0,demand_forecasting_dataset
16146,2022-03-22,S004,P0013,Electronics,West,191,66,79,31.33,0,Rainy,0,27.73,Autumn,,retail_store_inventory
16147,2022-03-22,S004,P0014,Furniture,West,179,74,167,133.58,20,Rainy,1,141.85,Spring,0.0,demand_forecasting_dataset
16148,2022-03-22,S004,P0014,Clothing,East,143,96,153,35.19,10,Rainy,0,33.92,Autumn,,retail_store_inventory
16149,2022-03-22,S004,P0015,Furniture,West,168,45,0,85.43,10,Rainy,1,103.01,Spring,0.0,demand_forecasting_dataset
16150,2022-03-22,S004,P0015,Groceries,West,378,219,123,44.05,10,Rainy,1,46.39,Winter,,retail_store_inventory
16151,2022-03-22,S004,P0016,Furniture,West,403,77,0,113.54,5,Rainy,0,135.69,Spring,0.0,demand_forecasting_dataset
16152,2022-03-22,S004,P0016,Groceries,West,398,95,71,86.19,15,Cloudy,0,82.82,Autumn,,retail_store_inventory
16153,2022-03-22,S004,P0017,Clothing,West,137,74,69,89.95,5,Rainy,0,88.37,Spring,0.0,demand_forecasting_dataset
16154,2022-03-22,S004,P0017,Groceries,East,406,301,115,16.61,10,Rainy,1,13.56,Winter,,retail_store_inventory
16155,2022-03-22,S004,P0018,Furniture,West,132,132,115,170.81,15,Rainy,1,170.07,Spring,0.0,demand_forecasting_dataset
16156,2022-03-22,S004,P0018,Electronics,South,306,175,173,60.63,0,Rainy,1,59.86,Spring,,retail_store_inventory
16157,2022-03-22,S004,P0019,Clothing,West,190,85,0,60.64,0,Rainy,0,55.33,Spring,0.0,demand_forecasting_dataset
16158,2022-03-22,S004,P0019,Clothing,West,250,5,129,45.4,10,Snowy,0,48.93,Summer,,retail_store_inventory
16159,2022-03-22,S004,P0020,Furniture,West,45,45,0,113.18,20,Rainy,1,105.94,Spring,0.0,demand_forecasting_dataset
16160,2022-03-22,S004,P0020,Groceries,South,427,29,97,25.3,5,Sunny,1,20.81,Summer,,retail_store_inventory
16161,2022-03-22,S005,P0001,Groceries,North,111,66,0,9.25,20,Rainy,1,8.8,Spring,0.0,demand_forecasting_dataset
16162,2022-03-22,S005,P0001,Clothing,West,495,338,36,52.32,20,Snowy,1,54.1,Spring,,retail_store_inventory
16163,2022-03-22,S005,P0002,Electronics,North,510,109,0,43.52,5,Rainy,0,47.97,Spring,0.0,demand_forecasting_dataset
16164,2022-03-22,S005,P0002,Groceries,South,309,161,101,70.76,0,Snowy,1,69.41,Summer,,retail_store_inventory
16165,2022-03-22,S005,P0003,Toys,North,338,82,0,35.14,0,Rainy,0,30.43,Spring,0.0,demand_forecasting_dataset
16166,2022-03-22,S005,P0003,Furniture,North,440,234,98,76.46,10,Rainy,0,74.96,Summer,,retail_store_inventory
16167,2022-03-22,S005,P0004,Groceries,North,107,107,128,7.23,10,Rainy,1,7.81,Spring,0.0,demand_forecasting_dataset
16168,2022-03-22,S005,P0004,Groceries,North,162,121,96,40.29,15,Sunny,1,39.94,Winter,,retail_store_inventory
16169,2022-03-22,S005,P0005,Groceries,North,323,100,234,17.2,5,Rainy,0,18.24,Spring,0.0,demand_forecasting_dataset
16170,2022-03-22,S005,P0005,Toys,East,91,85,125,41.07,5,Snowy,1,38.86,Winter,,retail_store_inventory
16171,2022-03-22,S005,P0006,Groceries,North,540,80,0,54.39,10,Rainy,0,64.63,Spring,0.0,demand_forecasting_dataset
16172,2022-03-22,S005,P0006,Electronics,South,437,312,197,54.1,15,Sunny,0,53.04,Winter,,retail_store_inventory
16173,2022-03-22,S005,P0007,Groceries,North,573,67,0,82.15,0,Rainy,0,96.72,Spring,0.0,demand_forecasting_dataset
16174,2022-03-22,S005,P0007,Furniture,North,407,187,63,66.25,10,Cloudy,0,68.17,Spring,,retail_store_inventory
16175,2022-03-22,S005,P0008,Groceries,North,194,45,0,56.59,0,Rainy,0,50.88,Spring,0.0,demand_forecasting_dataset
16176,2022-03-22,S005,P0008,Groceries,East,382,365,122,91.49,20,Sunny,1,93.36,Winter,,retail_store_inventory
16177,2022-03-22,S005,P0009,Groceries,North,195,34,0,75.46,5,Rainy,0,89.8,Spring,0.0,demand_forecasting_dataset
16178,2022-03-22,S005,P0009,Furniture,East,266,217,99,44.86,5,Cloudy,0,44.54,Summer,,retail_store_inventory
16179,2022-03-22,S005,P0010,Groceries,North,215,118,0,57.3,10,Rainy,0,61.68,Spring,0.0,demand_forecasting_dataset
16180,2022-03-22,S005,P0010,Clothing,South,445,251,55,78.08,15,Snowy,1,75.03,Autumn,,retail_store_inventory
16181,2022-03-22,S005,P0011,Electronics,North,342,66,0,67.43,5,Rainy,0,76.38,Spring,0.0,demand_forecasting_dataset
16182,2022-03-22,S005,P0011,Electronics,West,428,186,104,31.0,0,Cloudy,0,30.15,Winter,,retail_store_inventory
16183,2022-03-22,S005,P0012,Furniture,North,844,36,0,116.87,0,Rainy,0,135.0,Spring,0.0,demand_forecasting_dataset
16184,2022-03-22,S005,P0012,Groceries,North,499,114,135,39.4,20,Rainy,0,43.62,Summer,,retail_store_inventory
16185,2022-03-22,S005,P0013,Groceries,North,218,69,0,67.52,10,Rainy,0,77.94,Spring,0.0,demand_forecasting_dataset
16186,2022-03-22,S005,P0013,Clothing,East,419,377,169,65.45,0,Rainy,1,63.18,Autumn,,retail_store_inventory
16187,2022-03-22,S005,P0014,Furniture,North,131,82,0,138.47,20,Rainy,1,127.19,Spring,0.0,demand_forecasting_dataset
16188,2022-03-22,S005,P0014,Clothing,South,130,30,128,95.05,5,Sunny,1,96.4,Winter,,retail_store_inventory
16189,2022-03-22,S005,P0015,Groceries,North,173,145,0,42.15,25,Rainy,1,47.62,Spring,0.0,demand_forecasting_dataset
16190,2022-03-22,S005,P0015,Electronics,West,428,207,153,58.97,5,Rainy,1,62.2,Summer,,retail_store_inventory
16191,2022-03-22,S005,P0016,Toys,North,486,167,510,42.97,0,Rainy,0,47.12,Spring,0.0,demand_forecasting_dataset
16192,2022-03-22,S005,P0016,Toys,South,230,45,25,34.51,5,Snowy,0,34.44,Autumn,,retail_store_inventory
16193,2022-03-22,S005,P0017,Toys,North,215,117,0,41.89,0,Rainy,0,45.66,Spring,0.0,demand_forecasting_dataset
16194,2022-03-22,S005,P0017,Electronics,South,141,81,38,28.06,5,Rainy,1,32.91,Autumn,,retail_store_inventory
16195,2022-03-22,S005,P0018,Clothing,North,167,93,129,18.94,25,Rainy,1,17.9,Spring,0.0,demand_forecasting_dataset
16196,2022-03-22,S005,P0018,Furniture,East,146,23,84,66.7,15,Cloudy,0,71.1,Summer,,retail_store_inventory
16197,2022-03-22,S005,P0019,Furniture,North,251,67,0,141.69,0,Rainy,0,132.54,Spring,0.0,demand_forecasting_dataset
16198,2022-03-22,S005,P0019,Electronics,West,446,67,44,92.5,20,Snowy,0,92.27,Summer,,retail_store_inventory
16199,2022-03-22,S005,P0020,Toys,North,170,81,85,26.41,15,Rainy,1,30.64,Spring,0.0,demand_forecasting_dataset
16200,2022-03-22,S005,P0020,Furniture,South,195,1,173,63.0,20,Cloudy,0,64.64,Winter,,retail_store_inventory
16201,2022-03-23,S001,P0001,Electronics,North,221,90,147,61.55,10,Sunny,0,66.88,Spring,0.0,demand_forecasting_dataset
16202,2022-03-23,S001,P0001,Electronics,South,82,21,124,86.7,0,Sunny,1,87.39,Winter,,retail_store_inventory
16203,2022-03-23,S001,P0002,Clothing,North,129,90,96,71.45,0,Sunny,0,61.49,Spring,0.0,demand_forecasting_dataset
16204,2022-03-23,S001,P0002,Furniture,East,447,260,168,81.04,20,Rainy,1,78.1,Spring,,retail_store_inventory
16205,2022-03-23,S001,P0003,Clothing,North,93,93,0,62.69,0,Sunny,0,58.59,Spring,0.0,demand_forecasting_dataset
16206,2022-03-23,S001,P0003,Groceries,West,403,197,167,61.68,0,Sunny,0,63.93,Autumn,,retail_store_inventory
16207,2022-03-23,S001,P0004,Electronics,North,297,51,0,82.87,15,Sunny,1,96.46,Spring,0.0,demand_forecasting_dataset
16208,2022-03-23,S001,P0004,Clothing,South,419,161,111,45.49,20,Sunny,0,49.73,Winter,,retail_store_inventory
16209,2022-03-23,S001,P0005,Groceries,North,48,48,432,60.71,10,Sunny,0,59.11,Spring,0.0,demand_forecasting_dataset
16210,2022-03-23,S001,P0005,Toys,North,65,8,148,77.75,0,Rainy,1,80.46,Winter,,retail_store_inventory
16211,2022-03-23,S001,P0006,Toys,North,552,238,669,55.93,15,Sunny,1,54.51,Spring,0.0,demand_forecasting_dataset
16212,2022-03-23,S001,P0006,Groceries,South,229,91,171,63.13,10,Snowy,0,62.69,Summer,,retail_store_inventory
16213,2022-03-23,S001,P0007,Groceries,North,802,130,0,25.69,5,Sunny,0,28.99,Spring,0.0,demand_forecasting_dataset
16214,2022-03-23,S001,P0007,Toys,West,356,309,92,62.89,20,Cloudy,1,64.56,Spring,,retail_store_inventory
16215,2022-03-23,S001,P0008,Electronics,North,46,21,50,34.8,5,Sunny,0,34.58,Spring,0.0,demand_forecasting_dataset
16216,2022-03-23,S001,P0008,Toys,West,337,245,90,46.75,0,Cloudy,0,44.64,Spring,,retail_store_inventory
16217,2022-03-23,S001,P0009,Clothing,North,112,112,148,77.35,25,Sunny,1,91.63,Spring,0.0,demand_forecasting_dataset
16218,2022-03-23,S001,P0009,Clothing,West,262,187,147,62.59,5,Cloudy,0,61.67,Summer,,retail_store_inventory
16219,2022-03-23,S001,P0010,Furniture,North,133,133,469,152.16,10,Sunny,1,141.11,Spring,0.0,demand_forecasting_dataset
16220,2022-03-23,S001,P0010,Groceries,South,84,60,56,94.71,0,Rainy,1,99.21,Summer,,retail_store_inventory
16221,2022-03-23,S001,P0011,Furniture,North,407,82,0,160.55,5,Sunny,0,153.55,Spring,0.0,demand_forecasting_dataset
16222,2022-03-23,S001,P0011,Electronics,East,175,135,72,28.07,5,Snowy,0,32.18,Summer,,retail_store_inventory
16223,2022-03-23,S001,P0012,Groceries,North,195,91,239,89.94,5,Sunny,0,95.89,Spring,0.0,demand_forecasting_dataset
16224,2022-03-23,S001,P0012,Groceries,East,237,107,123,75.64,0,Sunny,0,74.01,Winter,,retail_store_inventory
16225,2022-03-23,S001,P0013,Toys,North,114,76,108,32.7,5,Sunny,0,35.49,Spring,0.0,demand_forecasting_dataset
16226,2022-03-23,S001,P0013,Toys,West,379,170,22,37.05,5,Sunny,0,32.16,Summer,,retail_store_inventory
16227,2022-03-23,S001,P0014,Groceries,North,631,102,0,79.57,5,Sunny,0,76.39,Spring,0.0,demand_forecasting_dataset
16228,2022-03-23,S001,P0014,Groceries,West,311,144,152,64.73,15,Sunny,0,65.01,Summer,,retail_store_inventory
16229,2022-03-23,S001,P0015,Toys,North,227,158,0,19.5,5,Sunny,0,18.94,Spring,0.0,demand_forecasting_dataset
16230,2022-03-23,S001,P0015,Groceries,South,359,309,47,91.63,10,Snowy,0,92.24,Winter,,retail_store_inventory
