date,sku,demand,revenue,units
2022-04-20,SKU-0010,19,644.02,19
2022-04-20,SKU-0011,0,0.0,0
2022-04-20,SKU-0011,79,5979.51,79
2022-04-20,SKU-0012,39,2143.71,39
2022-04-20,SKU-0012,182,4262.08,182
2022-04-20,SKU-0013,101,1816.59,101
2022-04-20,SKU-0013,126,3847.03,126
2022-04-20,SKU-0014,86,10085.05,86
2022-04-20,SKU-0014,100,5195.0,100
2022-04-20,SKU-0015,75,4937.62,75
2022-04-20,SKU-0015,128,4808.45,128
2022-04-20,SKU-0016,114,11687.74,114
2022-04-20,SKU-0016,51,3224.83,51
2022-04-20,SKU-0017,106,1365.81,106
2022-04-20,SKU-0017,110,4592.72,110
2022-04-20,SKU-0018,69,1465.56,69
2022-04-20,SKU-0018,37,2103.08,37
2022-04-20,SKU-0019,96,4695.12,96
2022-04-20,SKU-0019,316,10053.7,316
2022-04-20,SKU-0020,67,4825.0,67
2022-04-20,SKU-0020,137,6961.38,137
2022-04-20,SKU-0001,73,977.62,73
2022-04-20,SKU-0001,9,656.35,9
2022-04-20,SKU-0002,84,3908.52,84
2022-04-20,SKU-0002,1,84.65,1
2022-04-20,SKU-0003,112,10787.84,112
2022-04-20,SKU-0003,322,6919.78,322
2022-04-20,SKU-0004,64,1254.91,64
2022-04-20,SKU-0004,94,6644.86,94
2022-04-20,SKU-0005,125,3203.88,125
2022-04-20,SKU-0005,158,9093.22,158
2022-04-20,SKU-0006,13,332.96,13
2022-04-20,SKU-0006,144,10644.48,144
2022-04-20,SKU-0007,109,1696.42,109
2022-04-20,SKU-0007,103,2478.54,103
2022-04-20,SKU-0008,122,13810.77,122
2022-04-20,SKU-0008,56,3865.6,56
2022-04-20,SKU-0009,88,4901.6,88
2022-04-20,SKU-0009,126,8822.02,126
2022-04-20,SKU-0010,51,1470.64,51
2022-04-20,SKU-0010,103,6797.38,103
2022-04-20,SKU-0011,50,5599.3,50
2022-04-20,SKU-0011,65,3512.6,65
2022-04-20,SKU-0012,85,10880.0,85
2022-04-20,SKU-0012,40,1321.92,40
2022-04-20,SKU-0013,135,10452.64,135
2022-04-20,SKU-0013,109,8473.77,109
2022-04-20,SKU-0014,104,8602.78,104
2022-04-20,SKU-0014,23,866.65,23
2022-04-20,SKU-0015,103,10524.23,103
2022-04-20,SKU-0015,113,4372.37,113
2022-04-20,SKU-0016,155,19636.95,155
2022-04-20,SKU-0016,85,3319.76,85
2022-04-20,SKU-0017,147,14725.87,147
2022-04-20,SKU-0017,43,2843.59,43
2022-04-20,SKU-0018,68,7623.07,68
2022-04-20,SKU-0018,104,9160.32,104
2022-04-20,SKU-0019,121,4018.41,121
2022-04-20,SKU-0019,233,12960.39,233
2022-04-20,SKU-0020,194,12538.61,194
2022-04-20,SKU-0020,245,8713.18,245
2022-04-20,SKU-0001,121,1592.06,121
2022-04-20,SKU-0001,78,2692.56,78
2022-04-20,SKU-0002,32,503.12,32
2022-04-20,SKU-0002,12,1041.85,12
2022-04-20,SKU-0003,133,17032.11,133
2022-04-20,SKU-0003,64,4601.6,64
2022-04-20,SKU-0004,81,3897.23,81
2022-04-20,SKU-0004,192,7497.41,192
2022-04-20,SKU-0005,78,5083.88,78
2022-04-20,SKU-0005,48,1235.09,48
2022-04-20,SKU-0006,162,5745.98,162
2022-04-20,SKU-0006,142,3899.18,142
2022-04-20,SKU-0007,186,4684.22,186
2022-04-20,SKU-0007,64,1977.82,64
2022-04-20,SKU-0008,111,8872.01,111
2022-04-20,SKU-0008,87,4744.11,87
2022-04-20,SKU-0009,108,10903.9,108
2022-04-20,SKU-0009,195,8936.46,195
2022-04-20,SKU-0010,92,1865.48,92
2022-04-20,SKU-0010,6,462.61,6
2022-04-20,SKU-0011,43,2188.27,43
2022-04-20,SKU-0011,173,7437.79,173
2022-04-20,SKU-0012,48,5304.48,48
2022-04-20,SKU-0012,50,1292.0,50
2022-04-20,SKU-0013,97,1587.99,97
2022-04-20,SKU-0013,331,26951.51,331
2022-04-20,SKU-0014,70,11009.74,70
2022-04-20,SKU-0014,112,8244.1,112
2022-04-20,SKU-0015,48,3809.38,48
2022-04-20,SKU-0015,91,7111.56,91
2022-04-20,SKU-0016,68,8878.08,68
2022-04-20,SKU-0016,12,700.42,12
2022-04-20,SKU-0017,137,11080.56,137
2022-04-20,SKU-0017,381,9866.38,381
2022-04-20,SKU-0018,83,12553.71,83
2022-04-20,SKU-0018,179,14359.02,179
2022-04-20,SKU-0019,90,3491.28,90
2022-04-20,SKU-0019,340,26224.2,340
2022-04-20,SKU-0020,99,11717.54,99
2022-04-20,SKU-0020,80,1380.48,80
2022-04-20,SKU-0001,97,1087.37,97
2022-04-20,SKU-0001,35,2549.05,35
2022-04-20,SKU-0002,143,7062.77,143
2022-04-20,SKU-0002,118,5955.81,118
2022-04-20,SKU-0003,73,1813.32,73
2022-04-20,SKU-0003,304,13522.07,304
2022-04-20,SKU-0004,103,677.64,103
2022-04-20,SKU-0004,382,18706.54,382
2022-04-20,SKU-0005,118,1963.64,118
2022-04-20,SKU-0005,142,1680.57,142
2022-04-20,SKU-0006,135,6897.56,135
2022-04-20,SKU-0006,91,2719.72,91
2022-04-20,SKU-0007,158,11351.04,158
2022-04-20,SKU-0007,83,3017.05,83
2022-04-20,SKU-0008,184,8971.38,184
2022-04-20,SKU-0008,148,9387.94,148
2022-04-20,SKU-0009,94,8652.89,94
2022-04-20,SKU-0009,173,16244.35,173
2022-04-20,SKU-0010,128,9360.64,128
2022-04-20,SKU-0010,231,4899.51,231
2022-04-20,SKU-0011,135,9444.2,135
2022-04-20,SKU-0011,346,8199.51,346
2022-04-20,SKU-0012,70,8126.3,70
2022-04-20,SKU-0012,95,7609.88,95
2022-04-20,SKU-0013,140,10262.7,140
2022-04-20,SKU-0013,157,5454.18,157
2022-04-20,SKU-0014,79,11914.23,79
2022-04-20,SKU-0014,141,4768.62,141
2022-04-20,SKU-0015,89,4816.81,89
2022-04-20,SKU-0015,88,5563.01,88
2022-04-20,SKU-0016,110,3704.58,110
2022-04-20,SKU-0016,20,1062.84,20
2022-04-20,SKU-0017,152,6164.21,152
2022-04-20,SKU-0017,215,18347.78,215
2022-04-20,SKU-0018,121,2187.8,121
2022-04-20,SKU-0018,98,5690.27,98
2022-04-20,SKU-0019,97,15064.49,97
2022-04-20,SKU-0019,109,3886.5,109
2022-04-20,SKU-0020,126,3764.88,126
2022-04-20,SKU-0020,2,82.42,2
2022-04-21,SKU-0001,84,4991.49,84
2022-04-21,SKU-0001,107,9074.67,107
2022-04-21,SKU-0002,76,4279.29,76
2022-04-21,SKU-0002,20,1383.52,20
2022-04-21,SKU-0003,100,4792.5,100
2022-04-21,SKU-0003,6,564.58,6
2022-04-21,SKU-0004,43,3188.49,43
2022-04-21,SKU-0004,89,7107.54,89
2022-04-21,SKU-0005,65,3194.1,65
2022-04-21,SKU-0005,161,5981.87,161
2022-04-21,SKU-0006,134,5914.76,134
2022-04-21,SKU-0006,363,19035.72,363
2022-04-21,SKU-0007,53,1111.94,53
2022-04-21,SKU-0007,289,13522.6,289
2022-04-21,SKU-0008,74,2564.77,74
2022-04-21,SKU-0008,19,760.1,19
2022-04-21,SKU-0009,35,2121.21,35
2022-04-21,SKU-0009,65,2361.94,65
2022-04-21,SKU-0010,74,6388.86,74
2022-04-21,SKU-0010,141,11959.06,141
2022-04-21,SKU-0011,47,5855.59,47
2022-04-21,SKU-0011,56,3059.25,56
2022-04-21,SKU-0012,129,11674.11,129
2022-04-21,SKU-0012,156,5693.84,156
2022-04-21,SKU-0013,102,3188.01,102
2022-04-21,SKU-0013,32,1286.78,32
2022-04-21,SKU-0014,102,6536.16,102
2022-04-21,SKU-0014,215,9995.99,215
2022-04-21,SKU-0015,163,2373.36,163
2022-04-21,SKU-0015,118,2543.49,118
2022-04-21,SKU-0016,58,1387.82,58
2022-04-21,SKU-0016,290,3309.48,290
2022-04-21,SKU-0017,117,1659.35,117
2022-04-21,SKU-0017,491,24924.14,491
2022-04-21,SKU-0018,106,5875.84,106
2022-04-21,SKU-0018,80,4915.72,80
2022-04-21,SKU-0019,50,5103.88,50
2022-04-21,SKU-0019,289,19148.56,289
2022-04-21,SKU-0020,73,7166.15,73
2022-04-21,SKU-0020,171,16701.57,171
2022-04-21,SKU-0001,97,7114.08,97
2022-04-21,SKU-0001,13,805.38,13
2022-04-21,SKU-0002,65,1787.18,65
2022-04-21,SKU-0002,199,15884.98,199
2022-04-21,SKU-0003,166,10070.22,166
2022-04-21,SKU-0003,24,1224.77,24
2022-04-21,SKU-0004,88,2630.72,88
2022-04-21,SKU-0004,54,664.85,54
2022-04-21,SKU-0005,68,6431.44,68
2022-04-21,SKU-0005,419,31135.89,419
2022-04-21,SKU-0006,82,5428.4,82
2022-04-21,SKU-0006,40,1221.2,40
2022-04-21,SKU-0007,129,3377.35,129
2022-04-21,SKU-0007,65,2630.16,65
2022-04-21,SKU-0008,57,1455.78,57
2022-04-21,SKU-0008,34,1192.99,34
2022-04-21,SKU-0009,64,3858.56,64
2022-04-21,SKU-0009,112,7606.54,112
2022-04-21,SKU-0010,105,7635.6,105
2022-04-21,SKU-0010,74,2008.47,74
2022-04-21,SKU-0011,38,2483.26,38
2022-04-21,SKU-0011,274,17867.54,274
2022-04-21,SKU-0012,76,5880.12,76
2022-04-21,SKU-0012,138,11932.72,138
2022-04-21,SKU-0013,75,1323.68,75
2022-04-21,SKU-0013,20,673.2,20
2022-04-21,SKU-0014,82,5409.54,82
2022-04-21,SKU-0014,7,452.79,7
2022-04-21,SKU-0015,0,0.0,0
2022-04-21,SKU-0015,18,1726.92,18
2022-04-21,SKU-0016,100,5829.75,100
2022-04-21,SKU-0016,26,805.71,26
2022-04-21,SKU-0017,118,1916.73,118
2022-04-21,SKU-0017,127,1794.51,127
2022-04-21,SKU-0018,76,1875.03,76
2022-04-21,SKU-0018,311,18299.86,311
2022-04-21,SKU-0019,106,8857.57,106
2022-04-21,SKU-0019,112,9996.34,112
2022-04-21,SKU-0020,122,15844.14,122
2022-04-21,SKU-0020,152,6099.46,152
2022-04-21,SKU-0001,70,1198.4,70
2022-04-21,SKU-0001,23,1805.47,23
2022-04-21,SKU-0002,97,5348.39,97
2022-04-21,SKU-0002,122,4480.69,122
2022-04-21,SKU-0003,96,8412.77,96
2022-04-21,SKU-0003,181,2505.04,181
2022-04-21,SKU-0004,103,1442.26,103
2022-04-21,SKU-0004,46,2364.77,46
2022-04-21,SKU-0005,87,1971.42,87
2022-04-21,SKU-0005,43,1918.75,43
2022-04-21,SKU-0006,88,2916.14,88
2022-04-21,SKU-0006,102,3485.95,102
2022-04-21,SKU-0007,60,791.64,60
2022-04-21,SKU-0007,72,5071.68,72
2022-04-21,SKU-0008,65,7571.85,65
2022-04-21,SKU-0008,14,734.96,14
2022-04-21,SKU-0009,63,3219.33,63
2022-04-21,SKU-0009,198,8441.93,198
2022-04-21,SKU-0010,117,4328.88,117
2022-04-21,SKU-0010,71,2406.76,71
2022-04-21,SKU-0011,112,15660.96,112
2022-04-21,SKU-0011,41,1360.22,41
2022-04-21,SKU-0012,65,6698.64,65
2022-04-21,SKU-0012,268,13022.12,268
2022-04-21,SKU-0013,123,8963.56,123
2022-04-21,SKU-0013,311,20371.74,311
2022-04-21,SKU-0014,117,7553.52,117
2022-04-21,SKU-0014,384,5889.02,384
2022-04-21,SKU-0015,114,7807.0,114
2022-04-21,SKU-0015,109,2772.03,109
2022-04-21,SKU-0016,111,6630.03,111
2022-04-21,SKU-0016,50,1776.97,50
2022-04-21,SKU-0017,73,6096.96,73
2022-04-21,SKU-0017,23,1786.87,23
2022-04-21,SKU-0018,66,9905.94,66
2022-04-21,SKU-0018,110,5685.57,110
2022-04-21,SKU-0019,84,4911.48,84
2022-04-21,SKU-0019,407,11919.4,407
2022-04-21,SKU-0020,78,4221.32,78
2022-04-21,SKU-0020,422,13634.82,422
2022-04-21,SKU-0001,140,1624.14,140
2022-04-21,SKU-0001,240,6535.68,240
2022-04-21,SKU-0002,47,736.02,47
2022-04-21,SKU-0002,31,996.03,31
2022-04-21,SKU-0003,42,4263.65,42
2022-04-21,SKU-0003,347,15780.35,347
2022-04-21,SKU-0004,131,6925.45,131
2022-04-21,SKU-0004,13,579.07,13
2022-04-21,SKU-0005,81,4591.24,81
2022-04-21,SKU-0005,28,1864.55,28
2022-04-21,SKU-0006,74,2686.16,74
2022-04-21,SKU-0006,26,809.12,26
2022-04-21,SKU-0007,76,1847.6,76
2022-04-21,SKU-0007,213,3313.22,213
2022-04-21,SKU-0008,79,8042.99,79
2022-04-21,SKU-0008,45,3792.15,45
2022-04-21,SKU-0009,76,7322.22,76
2022-04-21,SKU-0009,56,5051.2,56
2022-04-21,SKU-0010,90,1578.82,90
2022-04-21,SKU-0010,100,5546.0,100
2022-04-21,SKU-0011,76,4021.54,76
2022-04-21,SKU-0011,7,549.55,7
2022-04-21,SKU-0012,50,5243.5,50
2022-04-21,SKU-0012,244,5520.26,244
2022-04-21,SKU-0013,135,2510.19,135
2022-04-21,SKU-0013,362,10349.58,362
2022-04-21,SKU-0014,126,15734.88,126
2022-04-21,SKU-0014,73,1598.7,73
2022-04-21,SKU-0015,116,11570.65,116
2022-04-21,SKU-0015,61,3872.65,61
2022-04-21,SKU-0016,128,12508.16,128
2022-04-21,SKU-0016,25,1830.15,25
2022-04-21,SKU-0017,142,13218.35,142
2022-04-21,SKU-0017,68,949.96,68
2022-04-21,SKU-0018,80,11046.96,80
2022-04-21,SKU-0018,309,17965.26,309
2022-04-21,SKU-0019,61,3177.98,61
2022-04-21,SKU-0019,328,31770.08,328
2022-04-21,SKU-0020,94,9360.28,94
2022-04-21,SKU-0020,4,198.82,4
2022-04-21,SKU-0001,98,1073.39,98
2022-04-21,SKU-0001,0,0.0,0
2022-04-21,SKU-0002,125,5972.5,125
2022-04-21,SKU-0002,70,1170.36,70
2022-04-21,SKU-0003,142,3782.74,142
2022-04-21,SKU-0003,43,611.48,43
2022-04-21,SKU-0004,137,985.17,137
2022-04-21,SKU-0004,26,2291.67,26
2022-04-21,SKU-0005,50,673.0,50
2022-04-21,SKU-0005,211,5767.26,211
2022-04-21,SKU-0006,76,3555.43,76
2022-04-21,SKU-0006,3,201.55,3
2022-04-21,SKU-0007,105,7964.04,105
2022-04-21,SKU-0007,371,3609.46,371
2022-04-21,SKU-0008,80,4686.48,80
2022-04-21,SKU-0008,120,1154.52,120
2022-04-21,SKU-0009,78,6995.78,78
2022-04-21,SKU-0009,85,2216.8,85
2022-04-21,SKU-0010,76,2920.11,76
2022-04-21,SKU-0010,171,15894.11,171
2022-04-21,SKU-0011,85,5520.24,85
2022-04-21,SKU-0011,52,2124.69,52
2022-04-21,SKU-0012,54,6035.44,54
2022-04-21,SKU-0012,319,16983.56,319
2022-04-21,SKU-0013,64,4325.12,64
2022-04-21,SKU-0013,133,11054.36,133
2022-04-21,SKU-0014,148,16331.43,148
2022-04-21,SKU-0014,60,2151.18,60
2022-04-21,SKU-0015,77,3211.63,77
2022-04-21,SKU-0015,245,17372.46,245
2022-04-21,SKU-0016,160,4709.12,160
2022-04-21,SKU-0016,281,16387.92,281
2022-04-21,SKU-0017,116,2752.68,116
2022-04-21,SKU-0017,144,8638.99,144
2022-04-21,SKU-0018,29,490.97,29
2022-04-21,SKU-0018,58,4199.87,58
2022-04-21,SKU-0019,54,8058.42,54
2022-04-21,SKU-0019,68,5145.36,68
2022-04-21,SKU-0020,102,2176.27,102
2022-04-21,SKU-0020,165,7682.9,165
2022-04-22,SKU-0001,59,3388.84,59
2022-04-22,SKU-0001,405,32300.98,405
2022-04-22,SKU-0002,71,4162.02,71
2022-04-22,SKU-0002,85,7269.2,85
2022-04-22,SKU-0003,106,5617.05,106
2022-04-22,SKU-0003,73,4277.07,73
2022-04-22,SKU-0004,44,3599.24,44
2022-04-22,SKU-0004,95,1835.4,95
2022-04-22,SKU-0005,139,7803.81,139
2022-04-22,SKU-0005,60,2521.44,60
2022-04-22,SKU-0006,48,1756.51,48
2022-04-22,SKU-0006,43,1647.31,43
2022-04-22,SKU-0007,105,2769.06,105
2022-04-22,SKU-0007,21,871.5,21
2022-04-22,SKU-0008,83,4414.02,83
2022-04-22,SKU-0008,135,9385.4,135
2022-04-22,SKU-0009,100,7976.2,100
2022-04-22,SKU-0009,20,737.76,20
2022-04-22,SKU-0010,60,7726.35,60
2022-04-22,SKU-0010,37,1149.05,37
2022-04-22,SKU-0011,78,10209.89,78
2022-04-22,SKU-0011,83,3031.16,83
2022-04-22,SKU-0012,71,5895.8,71
2022-04-22,SKU-0012,19,1442.94,19
2022-04-22,SKU-0013,175,6862.8,175
2022-04-22,SKU-0013,351,20287.8,351
2022-04-22,SKU-0014,46,3098.1,46
2022-04-22,SKU-0014,104,5656.3,104
2022-04-22,SKU-0015,64,939.52,64
2022-04-22,SKU-0015,399,24190.97,399
2022-04-22,SKU-0016,147,4180.68,147
2022-04-22,SKU-0016,87,6744.24,87
2022-04-22,SKU-0017,130,2455.44,130
2022-04-22,SKU-0017,142,11836.84,142
2022-04-22,SKU-0018,99,5221.66,99
2022-04-22,SKU-0018,41,990.4,41
2022-04-22,SKU-0019,61,5436.75,61
2022-04-22,SKU-0019,263,6011.26,263
2022-04-22,SKU-0020,83,10490.37,83
2022-04-22,SKU-0020,38,959.12,38
2022-04-22,SKU-0001,87,5561.65,87
2022-04-22,SKU-0001,89,6571.72,89
2022-04-22,SKU-0002,124,4640.08,124
2022-04-22,SKU-0002,368,20779.3,368
2022-04-22,SKU-0003,84,6593.08,84
2022-04-22,SKU-0003,35,3007.55,35
2022-04-22,SKU-0004,105,4036.88,105
2022-04-22,SKU-0004,133,9648.82,133
2022-04-22,SKU-0005,36,2287.76,36
2022-04-22,SKU-0005,57,2567.56,57
2022-04-22,SKU-0006,66,3989.04,66
2022-04-22,SKU-0006,357,28346.16,357
2022-04-22,SKU-0007,143,4892.03,143
2022-04-22,SKU-0007,49,1274.91,49
2022-04-22,SKU-0008,97,2700.48,97
2022-04-22,SKU-0008,89,3341.42,89
2022-04-22,SKU-0009,29,1220.7,29
2022-04-22,SKU-0009,293,7303.9,293
2022-04-22,SKU-0010,113,11702.28,113
2022-04-22,SKU-0010,97,1730.29,97
2022-04-22,SKU-0011,169,16997.18,169
2022-04-22,SKU-0011,66,1053.99,66
2022-04-22,SKU-0012,33,1605.88,33
2022-04-22,SKU-0012,93,2123.93,93
2022-04-22,SKU-0013,50,902.25,50
2022-04-22,SKU-0013,48,1396.99,48
2022-04-22,SKU-0014,65,6038.96,65
2022-04-22,SKU-0014,59,3812.58,59
2022-04-22,SKU-0015,30,1785.6,30
2022-04-22,SKU-0015,43,3635.63,43
2022-04-22,SKU-0016,56,2901.25,56
2022-04-22,SKU-0016,53,5257.07,53
2022-04-22,SKU-0017,152,2727.41,152
2022-04-22,SKU-0017,30,2620.57,30
2022-04-22,SKU-0018,101,2773.91,101
2022-04-22,SKU-0018,101,7029.3,101
2022-04-22,SKU-0019,72,5066.06,72
2022-04-22,SKU-0019,68,5447.72,68
2022-04-22,SKU-0020,70,9345.7,70
2022-04-22,SKU-0020,167,16360.99,167
2022-04-22,SKU-0001,75,1085.14,75
2022-04-22,SKU-0001,15,464.74,15
2022-04-22,SKU-0002,111,7054.05,111
2022-04-22,SKU-0002,40,1124.0,40
2022-04-22,SKU-0003,133,13460.07,133
2022-04-22,SKU-0003,8,186.32,8
2022-04-22,SKU-0004,85,2073.66,85
2022-04-22,SKU-0004,48,1466.5,48
2022-04-22,SKU-0005,111,2500.5,111
2022-04-22,SKU-0005,21,1025.48,21
2022-04-22,SKU-0006,117,5114.07,117
2022-04-22,SKU-0006,27,2115.36,27
2022-04-22,SKU-0007,80,1004.4,80
2022-04-22,SKU-0007,119,1538.43,119
2022-04-22,SKU-0008,85,11074.65,85
2022-04-22,SKU-0008,78,2032.37,78
2022-04-22,SKU-0009,100,5977.0,100
2022-04-22,SKU-0009,34,1927.92,34
2022-04-22,SKU-0010,144,6821.28,144
2022-04-22,SKU-0010,117,2319.41,117
2022-04-22,SKU-0011,80,9576.8,80
2022-04-22,SKU-0011,18,1413.65,18
2022-04-22,SKU-0012,78,7893.6,78
2022-04-22,SKU-0012,158,7574.99,158
2022-04-22,SKU-0013,54,3527.9,54
2022-04-22,SKU-0013,59,3902.76,59
2022-04-22,SKU-0014,100,9948.4,100
2022-04-22,SKU-0014,166,6458.15,166
2022-04-22,SKU-0015,68,5241.78,68
2022-04-22,SKU-0015,217,16155.22,217
2022-04-22,SKU-0016,102,8618.85,102
2022-04-22,SKU-0016,71,5683.9,71
2022-04-22,SKU-0017,67,5666.06,67
2022-04-22,SKU-0017,220,5943.96,220
2022-04-22,SKU-0018,55,7112.05,55
2022-04-22,SKU-0018,67,1831.91,67
2022-04-22,SKU-0019,135,6760.26,135
2022-04-22,SKU-0019,32,2098.24,32
2022-04-22,SKU-0020,92,5677.6,92
2022-04-22,SKU-0020,145,4754.12,145
2022-04-22,SKU-0001,57,541.5,57
2022-04-22,SKU-0001,127,8914.38,127
2022-04-22,SKU-0002,114,2289.46,114
2022-04-22,SKU-0002,130,2838.42,130
2022-04-22,SKU-0003,41,3998.12,41
2022-04-22,SKU-0003,23,1502.18,23
2022-04-22,SKU-0004,36,1539.34,36
2022-04-22,SKU-0004,412,19719.76,412
2022-04-22,SKU-0005,49,3324.7,49
2022-04-22,SKU-0005,14,256.96,14
2022-04-22,SKU-0006,32,1024.64,32
2022-04-22,SKU-0006,184,4408.64,184
2022-04-22,SKU-0007,123,4418.16,123
2022-04-22,SKU-0007,17,415.34,17
2022-04-22,SKU-0008,55,7179.15,55
2022-04-22,SKU-0008,72,1250.32,72
2022-04-22,SKU-0009,86,10403.42,86
2022-04-22,SKU-0009,68,4455.36,68
2022-04-22,SKU-0010,155,4332.87,155
2022-04-22,SKU-0010,98,7489.06,98
2022-04-22,SKU-0011,88,5228.08,88
2022-04-22,SKU-0011,238,15483.33,238
2022-04-22,SKU-0012,91,9420.14,91
2022-04-22,SKU-0012,48,1719.84,48
2022-04-22,SKU-0013,130,2302.56,130
2022-04-22,SKU-0013,63,4501.98,63
2022-04-22,SKU-0014,42,6962.34,42
2022-04-22,SKU-0014,12,585.22,12
2022-04-22,SKU-0015,119,13045.97,119
2022-04-22,SKU-0015,257,7033.96,257
2022-04-22,SKU-0016,68,5578.18,68
2022-04-22,SKU-0016,13,264.26,13
2022-04-22,SKU-0017,69,4582.7,69
2022-04-22,SKU-0017,371,12600.09,371
2022-04-22,SKU-0018,78,14205.36,78
2022-04-22,SKU-0018,40,2366.4,40
2022-04-22,SKU-0019,76,5150.52,76
2022-04-22,SKU-0019,56,2332.51,56
2022-04-22,SKU-0020,50,5868.15,50
2022-04-22,SKU-0020,51,1897.79,51
2022-04-22,SKU-0001,88,914.76,88
2022-04-22,SKU-0001,89,2484.17,89
2022-04-22,SKU-0002,90,3835.8,90
2022-04-22,SKU-0002,39,1120.76,39
2022-04-22,SKU-0003,93,2802.09,93
2022-04-22,SKU-0003,176,4988.02,176
2022-04-22,SKU-0004,50,373.5,50
2022-04-22,SKU-0004,173,11152.79,173
2022-04-22,SKU-0005,180,2512.8,180
2022-04-22,SKU-0005,90,6550.16,90
2022-04-22,SKU-0006,118,7681.09,118
2022-04-22,SKU-0006,156,2975.54,156
2022-04-22,SKU-0007,60,4204.32,60
2022-04-22,SKU-0007,25,963.69,25
2022-04-22,SKU-0008,107,7299.49,107
2022-04-22,SKU-0008,80,965.96,80
2022-04-22,SKU-0009,63,5743.71,63
2022-04-22,SKU-0009,33,1008.53,33
2022-04-22,SKU-0010,60,2788.44,60
2022-04-22,SKU-0010,140,13377.0,140
2022-04-22,SKU-0011,89,6974.04,89
2022-04-22,SKU-0011,82,3432.03,82
2022-04-22,SKU-0012,10,1235.47,10
2022-04-22,SKU-0012,208,16900.42,208
2022-04-22,SKU-0013,126,10200.96,126
2022-04-22,SKU-0013,191,6527.04,191
2022-04-22,SKU-0014,50,6302.25,50
2022-04-22,SKU-0014,221,9779.91,221
2022-04-22,SKU-0015,155,7300.04,155
2022-04-22,SKU-0015,2,134.96,2
2022-04-22,SKU-0016,72,1380.78,72
2022-04-22,SKU-0016,201,7067.16,201
2022-04-22,SKU-0017,127,4070.79,127
2022-04-22,SKU-0017,8,409.47,8
2022-04-22,SKU-0018,72,1412.46,72
2022-04-22,SKU-0018,312,3822.0,312
2022-04-22,SKU-0019,62,7289.15,62
2022-04-22,SKU-0019,58,2366.4,58
2022-04-22,SKU-0020,102,3495.54,102
2022-04-22,SKU-0020,190,14800.24,190
2022-04-23,SKU-0001,35,2160.9,35
2022-04-23,SKU-0001,212,6577.3,212
2022-04-23,SKU-0002,109,6426.2,109
2022-04-23,SKU-0002,228,15858.65,228
2022-04-23,SKU-0003,53,2121.06,53
2022-04-23,SKU-0003,285,21251.17,285
2022-04-23,SKU-0004,90,7562.97,90
2022-04-23,SKU-0004,150,11901.6,150
2022-04-23,SKU-0005,111,3862.8,111
2022-04-23,SKU-0005,58,1977.1,58
2022-04-23,SKU-0006,32,832.32,32
2022-04-23,SKU-0006,113,9230.29,113
2022-04-23,SKU-0007,95,2060.41,95
2022-04-23,SKU-0007,102,4599.18,102
2022-04-23,SKU-0008,87,3444.85,87
2022-04-23,SKU-0008,6,504.24,6
2022-04-23,SKU-0009,141,12098.65,141
2022-04-23,SKU-0009,15,665.3,15
2022-04-23,SKU-0010,42,3990.17,42
2022-04-23,SKU-0010,96,8505.22,96
2022-04-23,SKU-0011,46,6484.21,46
2022-04-23,SKU-0011,67,1083.59,67
2022-04-23,SKU-0012,39,2997.93,39
2022-04-23,SKU-0012,103,9192.75,103
2022-04-23,SKU-0013,15,359.81,15
2022-04-23,SKU-0013,24,846.07,24
2022-04-23,SKU-0014,97,6727.92,97
2022-04-23,SKU-0014,29,845.74,29
2022-04-23,SKU-0015,43,583.08,43
2022-04-23,SKU-0015,160,13784.0,160
2022-04-23,SKU-0016,66,1811.7,66
2022-04-23,SKU-0016,95,8444.83,95
2022-04-23,SKU-0017,20,277.92,20
2022-04-23,SKU-0017,40,1226.52,40
2022-04-23,SKU-0018,23,967.08,23
2022-04-23,SKU-0018,211,11189.75,211
2022-04-23,SKU-0019,53,4546.29,53
2022-04-23,SKU-0019,26,442.83,26
2022-04-23,SKU-0020,35,4048.45,35
2022-04-23,SKU-0020,208,8607.46,208
2022-04-23,SKU-0001,54,3067.15,54
2022-04-23,SKU-0001,149,7907.73,149
2022-04-23,SKU-0002,28,476.67,28
2022-04-23,SKU-0002,334,23670.58,334
2022-04-23,SKU-0003,88,4542.91,88
2022-04-23,SKU-0003,66,3946.8,66
2022-04-23,SKU-0004,81,3100.32,81
2022-04-23,SKU-0004,4,78.59,4
2022-04-23,SKU-0005,27,1208.72,27
2022-04-23,SKU-0005,272,11615.49,272
2022-04-23,SKU-0006,73,5198.33,73
2022-04-23,SKU-0006,366,8757.46,366
2022-04-23,SKU-0007,39,914.16,39
2022-04-23,SKU-0007,55,2226.7,55
2022-04-23,SKU-0008,126,2891.7,126
2022-04-23,SKU-0008,46,3128.78,46
2022-04-23,SKU-0009,62,3293.32,62
2022-04-23,SKU-0009,57,2417.71,57
2022-04-23,SKU-0010,54,3643.54,54
2022-04-23,SKU-0010,77,6376.14,77
2022-04-23,SKU-0011,79,8347.14,79
2022-04-23,SKU-0011,90,835.2,90
2022-04-23,SKU-0012,56,2884.9,56
2022-04-23,SKU-0012,303,6891.13,303
2022-04-23,SKU-0013,47,825.13,47
2022-04-23,SKU-0013,191,3251.58,191
2022-04-23,SKU-0014,21,1775.95,21
2022-04-23,SKU-0014,54,3230.06,54
2022-04-23,SKU-0015,84,4405.21,84
2022-04-23,SKU-0015,48,3257.28,48
